time,open,high,low,close
2026-03-22 17:40:00,163.6165,163.6165,161.4065,162.2035
2026-03-22 17:41:00,162.2735,164.7785,162.0795,164.5395
2026-03-22 17:42:00,164.4695,164.5685,162.8565,164.5685
2026-03-22 17:43:00,164.4865,165.0495,163.0945,164.6045
2026-03-22 17:44:00,164.5235,164.8795,163.4545,164.4765
2026-03-22 17:45:00,164.5465,165.5525,163.9655,164.2915
2026-03-22 17:46:00,164.3725,166.2905,164.3725,165.8105
2026-03-22 17:47:00,165.7365,166.7335,165.4535,166.3705
2026-03-22 17:48:00,166.4405,166.7615,164.9815,166.2945
2026-03-22 17:49:00,166.3775,167.1575,165.7065,166.0875
2026-03-22 17:50:00,166.1665,166.7405,165.2735,165.9895
2026-03-22 17:51:00,166.0605,168.3385,165.8745,166.8785
2026-03-22 17:52:00,166.9685,167.4125,166.0595,166.8805
2026-03-22 17:53:00,166.7965,169.1035,166.7965,168.5555
2026-03-22 17:54:00,168.4815,168.9285,167.9915,168.8345
2026-03-22 17:55:00,168.9775,169.4945,166.5725,166.9075
2026-03-22 17:56:00,166.9935,167.6535,166.2895,167.3605
2026-03-22 17:57:00,167.4355,168.3345,166.4965,167.7525
